0.013333333	0
0.04	0
0.066666667	0
0.093333333	0
0.12	0
0.146666667	0
0.173333333	0
0.2	0
0.226666667	0
0.253333333	0
0.28	0
0.306666667	0
0.333333333	0
0.36	0
0.386666667	0
0.413333333	0
0.44	0
0.466666667	0
0.493333333	0
0.52	0
0.546666667	0
0.573333333	0
0.6	0
0.626666667	0
0.653333333	0
0.68	0
0.706666667	0
0.733333333	0
0.76	0
0.786666667	0
0.813333333	0
0.84	0
0.866666667	0.030891515
0.893333333	0.277826886
0.92	1.117879908
0.946666667	2.180627399
0.973333333	2.982602258
1	3.367073432
1.026666667	3.326524415
1.053333333	2.642048343
1.08	2.312050181
1.106666667	1.879887819
1.133333333	1.527511337
1.16	1.118955691
1.186666667	1.078387087
1.213333333	0.800338312
1.24	0.794791804
1.266666667	0.605809072
1.293333333	0.61037116
1.32	0.538609361
1.346666667	0.506116775
1.373333333	0.512626256
1.4	0.47355284
1.426666667	0.494017212
1.453333333	0.517557194
1.48	0.499075008
1.506666667	0.571291068
1.533333333	0.595457645
1.56	0.670623989
1.586666667	0.724057308
1.613333333	0.781545106
1.64	0.890540337
1.666666667	0.967155044
1.693333333	1.033145015
1.72	1.176530856
1.746666667	1.267645751
1.773333333	1.308516171
1.8	1.288335701
1.826666667	1.290402801
1.853333333	1.380391604
1.88	1.326920382
1.906666667	1.34254587
1.933333333	1.300937617
1.96	1.26980618
1.986666667	1.250318189
2.013333333	1.183705873
2.04	1.180841271
2.066666667	1.044925479
2.093333333	1.023180082
2.12	0.992438952
2.146666667	0.900795509
2.173333333	0.870092315
2.2	0.766558425
2.226666667	0.79666971
2.253333333	0.753043989
2.28	0.72561262
2.306666667	0.773381033
2.333333333	0.742071658
2.36	0.770762821
2.386666667	0.797088327
2.413333333	0.872092056
2.44	0.851835099
2.466666667	0.912758078
2.493333333	1.006975728
2.52	1.030031436
2.546666667	1.048327794
2.573333333	1.053967998
2.6	1.099586212
2.626666667	1.166313383
2.653333333	1.126141556
2.68	1.167739681
2.706666667	1.175461884
2.733333333	1.201987581
2.76	1.153149824
2.786666667	1.160071313
2.813333333	1.107562972
2.84	1.072796202
2.866666667	1.065480002
2.893333333	1.033302917
2.92	0.983974794
2.946666667	0.978123642
2.973333333	0.980780682
3	0.942795844
3.026666667	0.902051189
3.053333333	0.9184443
3.08	0.924080737
3.106666667	0.900537738
3.133333333	0.910485783
3.16	0.917389175
3.186666667	0.879756685
3.213333333	0.910661253
3.24	0.91734623
3.266666667	0.91451109
3.293333333	0.923770714
3.32	0.957878775
3.346666667	0.983880719
3.373333333	1.006904819
3.4	1.021505158
3.426666667	1.033115464
3.453333333	1.050732719
3.48	1.072587414
3.506666667	1.075416715
3.533333333	1.12347332
3.56	1.098364397
